Company Code,Account,Document Type,Posting Date,Document Date,Amount in doc. curr.,Document currency,Amount in local currency,Local Currency,Text/Billing doc,Assignment,Posting period,Fiscal Year,Document Header Text,Clearing Doc,Action,AR Comments,Aging,Aging Bucket,Sign,CountIf,Reference,SD Doc,Status,Cnxd,VBAK PO,BSID - Account,BSID Doc,BSID Amount ,Diff.,USD Diff,Diff. %,ZAR_PAY_REPORT
US,101053,DC,12/4/2024,12/4/2024,-19.99,USD,-19.99,USD,2948286770,T0003,1,2025,PP/IS/20241204,1132625305,clear with OI,clear with OI/write off diff,8,0-10,-1,1,2948286770,7185229935,SUCCESS,0,7185229935,1450444,6609995704,21.59,1.6,1.6,7%,Not in Bibit
US,101053,DC,12/4/2024,12/4/2024,-385.97,USD,-385.97,USD,2948325058,T0006,1,2025,PP/IS/20241204,1132625305,clear with OI,clear with OI/write off diff,8,0-10,-1,1,2948325058,7185226728,SUCCESS,0,7185226728,1450444,6609991658,388.85,2.88,2.88,1%,Not in Bibit
US,101053,DC,12/4/2024,12/4/2024,-19.99,USD,-19.99,USD,2948328821,T0003,1,2025,PP/IS/20241204,1132547834,clear with OI,clear with OI ,8,0-10,-1,1,2923641717,7176300368,SUCCESS,,,1452233,6597710296,19.99,0,0,0%,Not in Bibit
US,101053,DC,12/4/2024,12/4/2024,6.99,USD,6.99,USD,2948299222,T1107,1,2025,PP/IS/20241204,1132625305,clear with OI,clear with OI/write off diff,8,0-10,1,1,2945726296,7182606193,SUCCESS,,,1450444,6609976092,-31.98,-24.99,-24.99,78%,Not in Bibit
US,101053,DC,12/4/2024,12/4/2024,6.99,USD,6.99,USD,2948327820,T1107,1,2025,PP/IS/20241204,1132625305,clear with OI,clear with OI/write off diff,8,0-10,1,1,2947435261,7182900587,SUCCESS,,,1450444,6609992984,-29.99,-23,-23,77%,Not in Bibit
US,101053,DC,12/4/2024,12/4/2024,-22.99,USD,-22.99,USD,2948340672,T0003,1,2025,PP/IS/20241204,1132547834,clear with OI,clear with OI ,8,0-10,-1,1,2947446776,7184019654,SUCCESS,,,1452233,6609556709,22.99,0,0,0%,Not in Bibit
US,101325,DC,12/4/2024,12/4/2024,34.49,CAD,24.6,USD,,T1107,1,2025,PP/IS/20241204,1132547833,clear together,clear together,8,0-10,1,2,,#N/A,,,,,,,,,,Not in Bibit
Europe,101071,DZ,12/5/2024,12/5/2024,35.99,EUR,37.91,USD,2913972242,T1107,1,2025,PP/IS/20241205,104785848,write off,Manual refund,7,0-10,1,1,2913972242,7175034504,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DZ,12/5/2024,12/5/2024,35.99,EUR,37.91,USD,2942450916,T1107,1,2025,PP/IS/20241205,104785848,write off,Manual refund,7,0-10,1,1,2942450916,7175034504,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DZ,12/5/2024,12/5/2024,-767.84,EUR,-808.87,USD,2913341747,T0003,1,2025,PP/IS/20241205,104781732,write off,Settlement reversed/chargeback,7,0-10,-1,1,2913341747,7093593019,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DZ,12/5/2024,12/5/2024,-15.46,EUR,-16.29,USD,2928866917,T0003,1,2025,PP/IS/20241205,104781732,write off,Settlement reversed/chargeback,7,0-10,-1,1,2928866917,7178118815,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DZ,12/5/2024,12/5/2024,-19.34,EUR,-20.37,USD,2937513790,T0003,1,2025,PP/IS/20241205,104781732,write off,Settlement reversed/chargeback,7,0-10,-1,1,2937513790,7179345984,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DZ,12/5/2024,12/5/2024,-55.84,EUR,-58.82,USD,2941128127,T0003,1,2025,PP/IS/20241205,104781732,write off,Settlement reversed/chargeback,7,0-10,-1,1,2941128127,7113093858,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DZ,12/5/2024,12/5/2024,-383.69,EUR,-404.19,USD,2949219659,T0006,1,2025,PP/IS/20241205,1139990112,clear with OI,clear with OI/write off diff,7,0-10,-1,1,2949219659,7185338638,SUCCESS,0,7185338638,1431893,6481408341,645.24,261.55,275.53,41%,Not in Bibit
Europe,101072,DZ,12/5/2024,12/5/2024,16.16,GBP,20.44,USD,,T1107,1,2025,PP/IS/20241205,104785849,write off,Manual refund,7,0-10,1,1,2946154242,210633106,SUCCESS,,210633106,,,,,,,Not in Bibit
Europe,101072,DZ,12/5/2024,12/5/2024,314.35,GBP,397.61,USD,2937632462,T1107,1,2025,PP/IS/20241205,104785849,write off,Manual refund,7,0-10,1,1,2928293724,7182279529,SUCCESS,,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,16.94,USD,16.94,USD,,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2936109168,7183451187,SUCCESS,,7183451187,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,32.43,USD,32.43,USD,2657400237,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2657400237,7080734091,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,32.43,USD,32.43,USD,2684335658,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2684335658,7080734091,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,29.98,USD,29.98,USD,2694698048,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2694698048,7138136491,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,32.43,USD,32.43,USD,2711294207,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2711294207,7080734091,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,29.98,USD,29.98,USD,2721146770,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2721146770,7138136491,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,32.43,USD,32.43,USD,2738142506,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2738142506,7080734091,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,32.43,USD,32.43,USD,2765308611,T1107,1,2025,PP/IS/20241205,106285238,write off,Manual refund,7,0-10,1,1,2765308611,7080734091,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,-12.99,USD,-12.99,USD,2947810638,T0003,1,2025,PP/IS/20241205,1132625305,clear with OI,clear with OI/write off diff,7,0-10,-1,1,2947810638,7185356456,SUCCESS,0,7185356456,1450444,6610437731,14.03,1.04,1.04,7%,Not in Bibit
US,101053,DC,12/5/2024,12/5/2024,-19.99,USD,-19.99,USD,2949257842,T0003,1,2025,PP/IS/20241205,1132547834,clear with OI,clear with OI ,7,0-10,-1,1,2942462769,7171041290,SUCCESS,,,1452233,6607093347,19.99,0,0,0%,Not in Bibit
Europe,101071,DC,12/6/2024,12/6/2024,-184.51,EUR,-194.37,USD,2936621713,T0003,1,2025,PP/IS/20241206,104781732,write off,Settlement reversed/chargeback,6,0-10,-1,1,2936621713,7183897637,SUCCESS,0,7183897637,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/6/2024,12/6/2024,-25.99,EUR,-27.38,USD,2926285789,T0003,1,2025,PP/IS/20241206,104781732,write off,Settlement reversed/chargeback,6,0-10,-1,1,2926285789,7037830031,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/6/2024,12/6/2024,-66.45,EUR,-70,USD,2932705349,T0003,1,2025,PP/IS/20241206,104781732,write off,Settlement reversed/chargeback,6,0-10,-1,1,2932705349,7178736349,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/6/2024,12/6/2024,61.62,EUR,64.91,USD,2750184678,T1107,1,2025,PP/IS/20241206,104785848,write off,Manual refund,6,0-10,1,1,2750184678,7076322457,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,12/6/2024,12/6/2024,286.42,EUR,301.73,USD,2756789239,T1107,1,2025,PP/IS/20241206,104785848,write off,Manual refund,6,0-10,1,1,2756789239,7043196738,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101071,DC,12/6/2024,12/6/2024,35.57,EUR,37.47,USD,2918975070,T1107,1,2025,PP/IS/20241206,104781731,write off,Manual refund,6,0-10,1,1,2918975070,7172626050,SUCCESS,0,,,,,,,,Not in Bibit
Europe,101072,DC,12/6/2024,12/6/2024,4.98,GBP,6.3,USD,2950138468,T1107,1,2025,PP/IS/20241206,1139990113,clear with OI,clear with OI/write off diff,6,0-10,1,1,2949461049,7183110635,SUCCESS,,,1431892,6481845100,-19.97,-14.99,-18.96,75%,Not in Bibit
Europe,101077,DC,12/6/2024,12/6/2024,-38.76,NZD,-22.77,USD,2950177639,T0003,1,2025,PP/IS/20241206,1139876853,clear with OI,clear with OI ,6,0-10,-1,1,2949272046,7185505191,SUCCESS,,7185505191,1417722,6481869129,38.76,0,0,0%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,-19.99,USD,-19.99,USD,2950140701,T0003,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,-1,1,2950140701,7185494308,SUCCESS,0,7185494308,1450444,6610895458,21.59,1.6,1.6,7%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,-29.99,USD,-29.99,USD,2949322688,T0003,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,-1,1,2949322688,7185505926,SUCCESS,0,7185505926,1450444,6610903475,32.39,2.4,2.4,7%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,-12.99,USD,-12.99,USD,2950146417,T0006,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,-1,1,2950146417,7185526264,SUCCESS,0,7185526264,1450444,6610909278,14.03,1.04,1.04,7%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,-19.99,USD,-19.99,USD,2950168566,T0006,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,-1,1,2950168566,7185513487,SUCCESS,0,7185513487,1450444,6610911557,21.59,1.6,1.6,7%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,-86.59,USD,-86.59,USD,2950197947,T0006,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,-1,1,2950197947,7185529515,SUCCESS,0,7185529515,1450444,6610932225,91.59,5,5,5%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,-86.59,USD,-86.59,USD,2950244808,T0003,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,-1,1,2950244808,239371777,SUCCESS,0,239371777,1450444,6610941612,91.59,5,5,5%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,-10.59,USD,-10.59,USD,2950180406,T0003,1,2025,PP/IS/20241206,1132547834,clear with OI,clear with OI ,6,0-10,-1,1,2938395053,7179518318,SUCCESS,,,1452233,6605103672,10.59,0,0,0%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,7.61,USD,7.61,USD,2950243187,T1107,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,1,1,2948382563,7183015983,SUCCESS,,,1450444,6610940664,-32.65,-25.04,-25.04,77%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,5.34,USD,5.34,USD,2950261037,T1107,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,1,1,2949307340,7183162035,SUCCESS,,,1450444,6610949161,-21.39,-16.05,-16.05,75%,Not in Bibit
US,101053,DC,12/6/2024,12/6/2024,4.99,USD,4.99,USD,2949550747,T1107,1,2025,PP/IS/20241206,1132625305,clear with OI,clear with OI/write off diff,6,0-10,1,1,2949315659,7183138763,SUCCESS,,,1450444,6610614175,-9.98,-4.99,-4.99,50%,Not in Bibit
US,101325,DC,12/6/2024,12/6/2024,-7.26,CAD,-5.18,USD,2950142449,T0003,1,2025,PP/IS/20241206,1132547833,clear with OI,clear with OI ,6,0-10,-1,1,2949672010,7184986149,SUCCESS,,,1542049,6610882712,7.25,-0.01,-0.01,0%,Not in Bibit
Europe,101071,DC,12/7/2024,12/7/2024,-19.99,EUR,-21.06,USD,2923259459,T0003,1,2025,PP/IS/20241207,104781732,write off,Settlement reversed/chargeback,5,0-10,-1,1,2923259459,7103520016,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/7/2024,12/7/2024,-19.34,EUR,-20.37,USD,2938738915,T0003,1,2025,PP/IS/20241207,104781732,write off,Settlement reversed/chargeback,5,0-10,-1,1,2938738915,7148878377,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/7/2024,12/7/2024,-19.34,EUR,-20.37,USD,2938817370,T0003,1,2025,PP/IS/20241207,104781732,write off,Settlement reversed/chargeback,5,0-10,-1,1,2938817370,7116111781,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/7/2024,12/7/2024,-35.69,EUR,-37.6,USD,2941670461,T0003,1,2025,PP/IS/20241207,104781732,write off,Settlement reversed/chargeback,5,0-10,-1,1,2941670461,7175886052,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/7/2024,12/7/2024,7.98,EUR,8.41,USD,2951168329,T1107,1,2025,PP/IS/20241207,1139990112,clear with OI,clear with OI/write off diff,5,0-10,1,1,2941426491,7183247843,SUCCESS,,,1431893,6482370208,-27.36,-19.38,-20.41,71%,Not in Bibit
Europe,101071,DC,12/7/2024,12/7/2024,6.14,EUR,6.47,USD,2950817521,T1107,1,2025,PP/IS/20241207,1139990112,clear with OI,clear with OI/write off diff,5,0-10,1,1,2950332537,7183317937,SUCCESS,,,1431893,6482188797,-24.39,-18.25,-19.22,75%,Not in Bibit
Europe,101071,DC,12/7/2024,12/7/2024,-19,EUR,-20.01,USD,2950246140,T0003,1,2025,PP/IS/20241207,1139990112,clear with OI,clear with OI/write off diff,5,0-10,-1,1,2950246140,7185598843,SUCCESS,0,7185598843,1431893,6482320414,15.57,-3.43,-3.61,-22%,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,-17.53,USD,-17.53,USD,,T0006,1,2025,PP/IS/20241207,ECOMMSUPT-5412,MBD,order not in ECC,5,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,25.16,USD,25.16,USD,2732064823,T1107,1,2025,PP/IS/20241207,106285238,write off,Manual refund,5,0-10,1,1,2732064823,7150712579,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,25.16,USD,25.16,USD,2759185365,T1107,1,2025,PP/IS/20241207,106285238,write off,Manual refund,5,0-10,1,1,2759185365,7150712579,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,-19.99,USD,-19.99,USD,2951147218,T0003,1,2025,PP/IS/20241207,cleared,clear with OI,clear with OI/write off diff,5,0-10,-1,1,2951147218,7185671376,SUCCESS,0,7185671376,1450444,6612698698,-21.59,-41.58,-41.58,193%,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,-349.52,USD,-349.52,USD,2950246898,T0006,1,2025,PP/IS/20241207,1132625305,clear with OI,clear with OI/write off diff,5,0-10,-1,1,2950246898,7185624010,SUCCESS,0,7185624010,1450444,6611346890,352.82,3.3,3.3,1%,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,-39.99,USD,-39.99,USD,2951105204,T0003,1,2025,PP/IS/20241207,1132625305,clear with OI,clear with OI/write off diff,5,0-10,-1,1,2951105204,7185634808,SUCCESS,0,7185634808,1450444,6611379814,41.49,1.5,1.5,4%,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,-260.75,USD,-260.75,USD,2951027383,T0003,1,2025,PP/IS/20241207,1132625305,clear with OI,clear with OI/write off diff,5,0-10,-1,1,2951027383,7185685646,SUCCESS,0,7185685646,1450444,6611405198,264.95,4.2,4.2,2%,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,-21.39,USD,-21.39,USD,2951132341,T0003,1,2025,PP/IS/20241207,1132547834,clear with OI,clear with OI ,5,0-10,-1,1,2947759258,7070152595,SUCCESS,,,1452233,6609713908,21.39,0,0,0%,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,22.99,USD,22.99,USD,2951154658,T1107,1,2025,PP/IS/20241207,1132625305,clear with OI,clear with OI/write off diff,5,0-10,1,1,2949352157,7183203448,SUCCESS,,,1450444,6611395407,-29.99,-7,-7,23%,Not in Bibit
US,101053,DC,12/7/2024,12/7/2024,4.99,USD,4.99,USD,2951144025,T1107,1,2025,PP/IS/20241207,1132625305,clear with OI,clear with OI/write off diff,5,0-10,1,1,2950305404,7183328475,SUCCESS,,,1450444,6611388245,-21.59,-16.6,-16.6,77%,Not in Bibit
Europe,101071,DC,12/8/2024,12/8/2024,-35.69,EUR,-37.6,USD,2936438366,T0003,1,2025,PP/IS/20241208,104781732,write off,Settlement reversed/chargeback,4,0-10,-1,1,2936438366,5018119970,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/8/2024,12/8/2024,-66.45,EUR,-70,USD,2943533969,T0003,1,2025,PP/IS/20241208,104781732,write off,Settlement reversed/chargeback,4,0-10,-1,1,2943533969,7028762366,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/8/2024,12/8/2024,-55.84,EUR,-58.82,USD,2943624986,T0003,1,2025,PP/IS/20241208,104781732,write off,Settlement reversed/chargeback,4,0-10,-1,1,2943624986,7123523581,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/8/2024,12/8/2024,-645.24,EUR,-679.71,USD,2946052334,T0003,1,2025,PP/IS/20241208,104781732,write off,Settlement reversed/chargeback,4,0-10,-1,1,2946052334,7062391691,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/8/2024,12/8/2024,-9.83,EUR,-10.36,USD,2952018812,T0006,1,2025,PP/IS/20241208,1139990112,clear with OI,clear with OI/write off diff,4,0-10,-1,1,2952018812,7185774057,SUCCESS,0,7185774057,1431893,6482797399,7.99,-1.84,-1.94,-23%,Not in Bibit
Europe,101072,DC,12/8/2024,12/8/2024,-56.98,GBP,-72.41,USD,2952033337,T0003,1,2025,PP/IS/20241208,cleared,clear with OI,clear with OI ,4,0-10,-1,1,2946181381,7138616574,SUCCESS,,,1452450,6479844303,56.98,0,-0.34,0%,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,-16.97,USD,-16.97,USD,,T0003,1,2025,PP/IS/20241208,ECOMMSUPT-5412,MBD,order not in ECC,4,0-10,-1,1,,#N/A,,,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,19.99,USD,19.99,USD,2665254131,T1107,1,2025,PP/IS/20241208,106285238,write off,Manual refund,4,0-10,1,1,2665254131,7092568461,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,19.99,USD,19.99,USD,2692267458,T1107,1,2025,PP/IS/20241208,106285238,write off,Manual refund,4,0-10,1,1,2692267458,7092568461,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,19.99,USD,19.99,USD,2719107154,T1107,1,2025,PP/IS/20241208,106285238,write off,Manual refund,4,0-10,1,1,2719107154,7092568461,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,19.99,USD,19.99,USD,2721579812,T1107,1,2025,PP/IS/20241208,106285238,write off,Manual refund,4,0-10,1,1,2721579812,7152159845,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,63.59,USD,63.59,USD,2723205601,T1107,1,2025,PP/IS/20241208,106285238,write off,Manual refund,4,0-10,1,1,2723205601,7110179418,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,19.99,USD,19.99,USD,2746165529,T1107,1,2025,PP/IS/20241208,106285238,write off,Manual refund,4,0-10,1,1,2746165529,7092568461,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,63.59,USD,63.59,USD,2750096750,T1107,1,2025,PP/IS/20241208,106285238,write off,Manual refund,4,0-10,1,1,2750096750,7110179418,SUCCESS,0,,,,,,,,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,-281.03,USD,-281.03,USD,2951130997,T0003,1,2025,PP/IS/20241208,1132625305,clear with OI,clear with OI/write off diff,4,0-10,-1,1,2951130997,7185793543,SUCCESS,0,7185793543,1450444,6611848036,288.42,7.39,7.39,3%,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,239.88,USD,239.88,USD,2951159477,T1107,1,2025,PP/IS/20241208,1132625305,clear with OI,clear with OI/write off diff,4,0-10,1,1,2621958668,7139064166,SUCCESS,,7139064166,1450444,6611834347,-416.42,-176.54,-176.54,42%,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,-63.77,USD,-63.77,USD,2952020202,T0006,1,2025,PP/IS/20241208,1132625305,clear with OI,clear with OI/write off diff,4,0-10,-1,1,2952020202,7185711234,SUCCESS,0,7185711234,1450444,6611832328,65.45,1.68,1.68,3%,Not in Bibit
US,101053,DC,12/8/2024,12/8/2024,-86.55,USD,-86.55,USD,2951874916,T0003,1,2025,PP/IS/20241208,1132547834,clear with OI,clear with OI ,4,0-10,-1,1,2950450605,7180274492,SUCCESS,,,1452233,6611046384,86.55,0,0,0%,Not in Bibit
Europe,101071,DC,12/9/2024,12/9/2024,-12.19,EUR,-12.84,USD,2952029295,T0003,1,2025,PP/IS/20241209,1139876852,clear with OI,clear with OI ,3,0-10,-1,1,2952016193,7185827363,SUCCESS,,7185827363,1431893,6483071106,12.19,0,0,0%,Not in Bibit
Europe,101071,DC,12/9/2024,12/9/2024,-33.2,EUR,-34.97,USD,2945421332,T0003,1,2025,PP/IS/20241209,104781732,write off,Settlement reversed/chargeback,3,0-10,-1,1,2945421332,7184769633,SUCCESS,0,7184769633,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/9/2024,12/9/2024,-66.45,EUR,-70,USD,2940873736,T0003,1,2025,PP/IS/20241209,104781732,write off,Settlement reversed/chargeback,3,0-10,-1,1,2940873736,7028585549,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/9/2024,12/9/2024,-34.99,EUR,-36.86,USD,2943304056,T0003,1,2025,PP/IS/20241209,104781732,write off,Settlement reversed/chargeback,3,0-10,-1,1,2943304056,5016253468,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/9/2024,12/9/2024,-19.34,EUR,-20.37,USD,2944423557,T0003,1,2025,PP/IS/20241209,104781732,write off,Settlement reversed/chargeback,3,0-10,-1,1,2944423557,7176266294,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/9/2024,12/9/2024,-11.89,EUR,-12.53,USD,2946668153,T0003,1,2025,PP/IS/20241209,104781732,write off,Settlement reversed/chargeback,3,0-10,-1,1,2946668153,7126617574,SUCCESS,0,,,,,,,,SETTLEMENT_REVERSED
Europe,101071,DC,12/9/2024,12/9/2024,-24.79,EUR,-26.11,USD,2952608179,T0003,1,2025,PP/IS/20241209,1139876852,clear with OI,clear with OI ,3,0-10,-1,1,2937805138,7156331672,SUCCESS,,,1452449,6475596291,24.79,0,-0.02,0%,Not in Bibit
Europe,101071,DC,12/9/2024,12/9/2024,23.99,EUR,25.27,USD,2952611009,T1107,1,2025,PP/IS/20241209,1139876852,clear with OI,clear with OI ,3,0-10,1,1,2952079226,7184744566,SUCCESS,,,1431893,6483082707,-23.99,0,0,0%,Not in Bibit
Europe,101072,DC,12/9/2024,12/9/2024,6.98,GBP,8.87,USD,2952911025,T1107,1,2025,PP/IS/20241209,1139990113,clear with OI,clear with OI/write off diff,3,0-10,1,1,2948404791,7183033086,SUCCESS,,,1431892,6483235899,-29.96,-22.98,-29.2,77%,Not in Bibit
Europe,101077,DC,12/9/2024,12/9/2024,23.31,AUD,15.02,USD,,T1107,1,2025,PP/IS/20241209,104785847,write off,Manual refund,3,0-10,1,1,2929208211,210653974,SUCCESS,,210653974,,,,,,,Not in Bibit
Europe,101077,DC,12/9/2024,12/9/2024,-30.81,SGD,-22.94,USD,,T0003,1,2025,PP/IS/20241209,,MBD SAP,order In ECC/no invoice ,3,0-10,-1,1,,7185901537,,,7185901537,,,,,,,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-21.31,USD,-21.31,USD,2952902935,T0006,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952051811,7185857855,SUCCESS,,7185857855,1450444,6612274605,21.31,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-1.99,USD,-1.99,USD,2952907144,T0006,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952059485,7185843347,SUCCESS,,7185843347,1450444,6612275603,1.99,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-204.63,USD,-204.63,USD,2952917719,T0006,1,2025,PP/IS/20241209,1132625305,clear with OI,clear with OI/write off diff,3,0-10,-1,1,2952917719,7185910165,SUCCESS,0,7185910165,1450444,6612284768,207.5,2.87,2.87,1%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-25.55,USD,-25.55,USD,2952198101,T0003,1,2025,PP/IS/20241209,1132625305,clear with OI,clear with OI/write off diff,3,0-10,-1,1,2952198101,7185825324,SUCCESS,0,7185825324,1450444,6612146770,23.88,-1.67,-1.67,-7%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-23.88,USD,-23.88,USD,2952911471,T0006,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2951148421,7185830952,SUCCESS,,7185830952,1450444,6612244568,23.88,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-10.8,USD,-10.8,USD,2952896917,T0003,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952028336,7185846130,SUCCESS,,7185846130,1450444,6612260454,10.8,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-31.98,USD,-31.98,USD,2952906820,T0006,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952847157,7185847133,SUCCESS,,7185847133,1450444,6612273944,31.98,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-95.38,USD,-95.38,USD,2952911180,T0003,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952383934,7185844947,SUCCESS,,7185844947,1450444,6612277094,95.38,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-24.43,USD,-24.43,USD,2952918337,T0003,1,2025,PP/IS/20241209,cleared,clear with OI,clear with OI ,3,0-10,-1,1,2952760462,7185877123,SUCCESS,,7185877123,1450444,6612279119,24.43,0,0,0%,Not in Bibit
US,101053,DC,12/9/2024,12/9/2024,-19.99,USD,-19.99,USD,2952201337,T0003,1,2025,PP/IS/20241209,1132625305,clear with OI,clear with OI/write off diff,3,0-10,-1,1,2952201337,7185866832,SUCCESS,0,7185866832,1450444,6612280311,21.59,1.6,1.6,7%,Not in Bibit
